Project,Release,ClassName,Bugginess
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/pages/panels/RoleTabPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/pages/panels/RolesPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/pages/panels/StatusPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/pages/panels/UserDetailsPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/pages/panels/UserManagementResultPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/pages/panels/VirtualAttributesPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/AbstractBaseRestClient.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/ApprovalRestClient.java",Yes
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/ConfigurationRestClient.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/ConnectorRestClient.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/EntitlementRestClient.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/ExecutionRestClient.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/InvalidPolicyType.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/LoggerRestClient.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/NotificationRestClient.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/PolicyRestClient.java",Yes
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/ResourceRestClient.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/RoleRestClient.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/SchemaRestClient.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/TaskRestClient.java",Yes
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/UserRequestRestClient.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/UserRestClient.java",Yes
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/rest/WorkflowRestClient.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/ajax/form/AbstractAjaxDownloadBehavior.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/IndicatingDeleteOnConfirmAjaxLink.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/DatePropertyColumn.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/TokenColumn.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/UserAttrColumn.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AbstractFieldPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLink.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLinksPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxCheckBoxPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDecoratedCheckbox.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxNumberFieldPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPalettePanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPasswordFieldPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxTextFieldPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/CheckBoxMultipleChoiceFieldPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateFieldPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTextFieldPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/FieldPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/LinkPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/MultiValueSelectorPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SelectableRecorder.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SingleColumnPalette.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeActionLinkPanel.java",No
SYNCOPE,3,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRolePanel.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/audit/AuditManager.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/audit/JNDIFallbackConnectionSource.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/connid/SLF4JLogger.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/init/ActivitiWorkflowLoader.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/init/ConnInstanceLoader.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/init/ContentLoader.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/init/ImplementationClassNamesLoader.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java",Yes
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/init/LoggerLoader.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/init/SpringContextInitializer.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/init/WorkflowLoader.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttr.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrUniqueValue.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttributable.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerAttr.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerSchema.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractExec.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSchema.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirAttr.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirSchema.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/AccountPolicy.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/ConnInstance.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/Entitlement.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/ExternalResource.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/Notification.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/NotificationTask.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/PasswordPolicy.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/Policy.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/PropagationTask.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/Report.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/ReportExec.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/ReportletConfInstance.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/SchedTask.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/SchemaMapping.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncPolicy.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncTask.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeConf.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeLogger.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/Task.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/TaskExec.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/UserRequest.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttr.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrUniqueValue.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrValue.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerAttr.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerSchema.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MSchema.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirSchema.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/Membership.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/package-info.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttr.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrUniqueValue.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrValue.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttr.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerSchema.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RSchema.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirSchema.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/SyncopeRole.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttr.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrUniqueValue.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrValue.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerAttr.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerSchema.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/USchema.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirSchema.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttrDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttrValueDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/ConfDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/ConnInstanceDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/DAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/DerAttrDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/DerSchemaDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/EntitlementDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/LoggerDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/MembershipDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/MissingConfKeyException.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/NotificationDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/PolicyDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/ReportDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/ReportExecDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/ResourceDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/RoleDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/SchemaDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/TaskDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/TaskExecDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/UserDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/UserRequestDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/UserSearchDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/VirAttrDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/VirSchemaDAO.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrValueDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConfDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConnInstanceDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerAttrDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerSchemaDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/EntitlementDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/LoggerDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/MembershipDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/NotificationDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/PolicyDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportExecDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ResourceDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/RoleDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/SchemaDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskExecDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserRequestDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserSearchDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirAttrDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirSchemaDAOImpl.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/openjpa/JBossPersistenceMappingFactory.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AbstractValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AlwaysTrueValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/BasicValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/EmailAddressValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/InvalidAttrValueException.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/ParsingValidationException.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/Validator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrCheck.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueCheck.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementCheck.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntityValidationInterceptor.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceCheck.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/InvalidEntityException.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationCheck.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyCheck.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskCheck.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportCheck.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskCheck.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaCheck.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaMappingCheck.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaMappingValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskCheck.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserCheck.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/USchemaCheck.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/USchemaValidator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/policy/AccountPolicyException.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyEnforcer.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyException.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/policy/PolicyEnforceException.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/policy/PolicyEnforcer.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/policy/PolicyEvaluator.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/propagation/ConnectorFacadeProxy.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/propagation/PropagationByResource.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/propagation/PropagationException.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/propagation/PropagationHandler.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/propagation/PropagationManager.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/propagation/package-info.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/report/AbstractReportlet.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/report/ReportException.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/report/Reportlet.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/report/ReportletConfClass.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/report/StaticReportlet.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/AuthenticationController.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/ConfigurationController.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/ConnInstanceController.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/DerivedSchemaController.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/InvalidSearchConditionException.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/LoggerController.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/NotificationController.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/PolicyController.java",Yes
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java",Yes
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/ResourceController.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/RoleController.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/SchemaController.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java",Yes
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/UnauthorizedRoleException.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java",Yes
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/UserRequestController.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/VirtualSchemaController.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/controller/WorkflowController.java",Yes
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java",Yes
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/ConfigurationDataBinder.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/ConnInstanceDataBinder.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/DerivedSchemaDataBinder.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/NotificationDataBinder.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java",Yes
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/ReportDataBinder.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/ResourceDataBinder.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/SchemaDataBinder.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java",Yes
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/UnwrappedObjectMapper.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java",Yes
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/UserRequestDataBinder.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/rest/data/VirtualSchemaDataBinder.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/scheduling/AbstractTaskJob.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/scheduling/DefaultSyncJobActions.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/scheduling/NotificationJob.java",Yes
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/scheduling/ReportJob.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/scheduling/ReportXMLConst.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/scheduling/SampleJob.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/scheduling/SpringBeanJobFactory.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/scheduling/SyncJob.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/scheduling/SyncJobActions.java",No
SYNCOPE,3,"core/src/main/java/org/apache/syncope/core/scheduling/SyncResult.java",No
